text,happy,depressed,surprised,angry,neutral
l/ 그래놓고  맨날 언니 코골이를 너무 요즘에 시 크게 골잖아.,0,0,0,0,1
근데 또 뭐 일을 사람들의 일을 대신 처리하는 데에는 감정은 필요 없을 거 같고 뭐 가정에서나 뭐 이렇게 아이를 못 가지는 부모들한테는 그런 게 필요할 수도 있잖아요.,0,0,0,0,1
"하고서는 아 미, 미안해 이러고서는 아이패드는 보내준다고.",0,0,0,1,0
"어 여자화장실도 안 해, 내가 했어 그냥.",0,0,0,0,1
 그 정도로 힘을 줘가지고 이를 갈더라고.,0,0,0,0,1
 아니 내가 집을 가면 내가 막 자니까 자니까 아빠랑 밥 먹는 시간이 안 맞거든?,0,0,0,0,1
어 뭐 그러한 것들도 있을 수가 있을 테고.,0,0,0,0,1
나 차 사고.,0,0,0,0,1
" 좀 이런 것들을 많이 느꼈어, 나는.",0,0,0,0,1
 이런 기준을 두는 거 자체가.,0,0,0,1,0
아니 우리 아빠 코 고는 소리도 들어 보고 오빠 코 고는 소리도 들어 보고 되게 다 같이 뭐 놀러 갔어도 그 정도로 고는 사람은 본 적이 없는데 진짜 윤익이 코 고는 소리는 거의 이 정도면 옆방에 들리지 않을까 싶을 정도로 커 가지고.,0,0,0,0,1
작은형을 이렇게 훅하고 쳐다봤는데 막  아 막 살짝 경멸의 눈빛과 그 냄새 나는데 그래갖고 형들 죄송해요 하고 존나 뛰어갔대. l/,1,0,0,0,0
이게 떨어진 게 만약에 다른 차가 박잖아.,0,0,0,0,1
아 노력하지.,0,0,0,0,1
되게 나는 그때 안전벨트도 안 매고 있었고.,0,0,0,0,1
근데 그것도 관리가 잘 된다면은 문제가 되지 않는데 과연 우리가 그 관리를 잘 할 수 있을까?,0,0,0,0,1
아 나 또 그냥 한 일화가 있는데 그냥 이제 막 동생들 내가 집 같은데 이제 초대해 가지고 막 요리 같은 거 해준 적이 있거든.,0,0,0,0,1
l/ 그런 거 재밌겠다.,1,0,0,0,0
여자친구 사귀면서 막 그 사람이 똥차다 이런 거 생각해 본 적 있어?,0,0,0,0,1
어 그 꼭 여자가 그리고 꼭 뭐 미스 정 커피 타와 손님 오면 어 손님 오면 나는 경리로 취직을 했잖아.,0,0,0,1,0
아 l/  오빠가 겉절이 좋아하잖아.,1,0,0,0,0
"경험을 얘기해봐, 경험을.",0,0,0,0,1
"정찬우, 정찬우랑 김태균.",0,0,0,0,1
니가 생각하는 꼰대의 기준이 있어?,0,0,0,0,1
뭔가 막 그게 그니까 완전 대중화가 된 시대가 된 거야.,0,0,0,0,1
근데 애기 때는 무서우니까 그런 부분에 있어서 부당하다고 말은 못 하고 왠지 그냥 억울한 기억?,0,0,0,0,1
응  앵벌이인가? l/,1,0,0,0,0
l/ 아무튼 어 꼰대는 내 주변에 꼰대는 많이 없는 거 같애.,0,0,0,0,1
"많지 많지, 나 고등학교 때 고등.",0,0,0,0,1
 그리고 다 이해하는데 그냥 다 모여있는 잘못 없는 애들 앞에서 다 10  이렇게 욕하는 게 나는 후배들한테 왜 저렇게까지 욕을 하지?,0,0,0,1,0
 괜찮다니까 굳이 가가지고 꼭 가야 된다고 하면서  그 가가지고 더블 불고기 버거 하나 먹었어.,0,0,0,0,1
꼰대는 보상심리다.,0,0,0,0,1
" 괜히 반, 반감만 생기지.",0,0,0,0,1
 꿈에서는 무슨 꿈을 그렇게 뭔 이게 뭔 좋은 일이 있었으니까 막 히드득 거리고 막 웃고 그랬을 거 아니야.,1,0,0,0,0
l/ 그 와중에 시어머니 초벌 작업 뭐야.,1,0,0,0,0
"근데 우리 선생님, 담임선생님이 너무 엄해가지고 술을 아예 못 가지고 오게 했단 말이야?",0,0,0,0,1
생각나는 것보다 그냥 사람들이 우는 그런 영상을 보면은 나도 울먹거리게 돼.,0,1,0,0,0
그러면은 그거를 되게 싫어하더라.,0,0,0,0,1
l/ 아 그렇게 심해?,1,0,0,0,0
어 왜 미리 조건을 말 안 해주고 이제 와서 조건을 얘기하냐.,0,0,0,0,1
아 그래 그러면 그 사람 말고.,0,0,0,0,1
 그래서 아빠가  그래 그럴 수 있지 이랬는데 그다음에는 갑자기 갑자기 그 뿡이 아니라  빡 뀐 거야. l/,1,0,0,0,0
l/  확실히  시대 별로 유행하는 그런 게임도 많이 다른 거 같기는 한 거 같애.,0,0,0,0,1
그리고 나는 어 휘한테 위로받은 적도 많아.,0,0,0,0,1
"어 왜 그러는지 모르겠고, 그냥 OECD라는 말에 뭔가 공신력이 있는 느낌이야.",0,0,0,0,1
l/ 두 개나 걸려가지고. ,1,0,0,0,0
아우 꼰대 같애 진짜 그럴 때 보면.,0,0,0,0,1
"아이고 특히 요즘은 이제 때리면 큰일 나니까 그, 그런 건 없겠다.",0,0,0,0,1
나도 학교 선배가 이 가는 거 엄청 심해가지고 근데 그게 약간 어렸을 때 트라우마 때문에 그런대.,0,0,0,0,1
 심지어 근데 걔는 여자친구가 있었어.,0,0,0,0,1
어 누가 그런 이제 교수님들 모인 자리에서 누가 슬리퍼를 신고와.,0,0,0,0,1
 했더니 그 형 아버지가 하는 말이 뭔지 알아?,0,0,0,0,1
아 이렇게 길쭉하게 있으면은 어.,0,0,0,0,1
맞아 맞아.,0,0,0,0,1
근데 이제 자기 집 입맛에 길들여지잖아.,0,0,0,0,1
 오랜만에 봤는데 엄마가 원래 주름이 별로 없으셨었거든?,0,0,0,0,1
 예를 들면 누군가 와 잘했다 잘했다라고 하면 솔직히 진짜 잘 한 건지 솔직히 잘 모르겠어요.,0,0,0,0,1
까다로운 친구지.,1,0,0,0,0
 나는 운동을 해본 적이 없어 가지고.,0,0,0,0,1
"야 4년은 쫌 에바 아니야, 1년마다 아니야?",0,0,0,0,1
 그래서 나 진짜 창피해가지고 뒤도 안 돌아보고 l/ 그대로 도망 가가지고  그 뒤로는 연락 안 오더라.,1,0,0,0,0
"응 그땐 그냥 그런 거 씨 모르겠고 그냥 갔어, 그냥.",0,0,0,0,1
어 꼰대는 어딜 가나 있는 것 같애.,0,0,0,0,1
"핸드폰, 핸드폰 하면 시리야.",0,0,0,0,1
 대학 와서?,0,0,0,0,1
"이제 막 예은이 예은이 같이 막 어 착한데 착한 것 같애, 얘 보면.",0,0,0,0,1
 그러다가 막 고등학교 때 핸드폰 내야는데 막 애들이 욕하면은 옆에 자리 애가 핸드폰 안 냈는데 막 책상 안에서 네 주인님 이러면은 갑자기 선생님이 또 누가 폰을 안 냈구나 앞으로 수업 어 수업 시간마다 앞으로 욕을 하고 시작하겠다 다 들키기 싫으면 폰을 끄고 그냥 있어라 . l/,1,0,0,0,0
 미 여진으로 계속 한 3도짜리 가고 있는데 무서워.,0,0,0,0,1
"다 맛있게 먹고 그리고 어디를 가도 엄마의 기준 엄마 요리가 기준이 되는 것 같애, 맨날.",0,0,0,0,1
 그리고 잘못이 없는 애들 앞 애들한테 그렇게까지 욕할 일인가 그거 너무 너무 자기 권위로 애들을 맞아.,0,0,0,1,0
나 잠꼬 내가 잠꼬대하는 하는 거 본 적 있어?,0,0,0,0,1
"근데 그 선배도 봤다는 라는 거야, 그거를.",0,0,0,0,1
한 10년 10년 정도 사니까.,0,0,0,0,1
3년째 안 했다고.,0,0,0,0,1
  아  아무리 그래도 그냥 추리닝 그런 거는 괜찮은데 저렇게 입고 오는 건 왠지 그 좀 안 왜냐면은 내가 걱정보다는 그 남자 애들이나 그런 사장님에 그런 시선 있지?,0,0,0,0,1
아아 그치 그치 그치.,0,0,0,0,1
연락 확인 안 하면 진짜 화나지.,0,0,0,1,0
"그 슈퍼, 아이고 맞지 과일가게 아저씨 그 최근에 다시 한번 봤었거든. l/",1,0,0,0,0
 근데 형식상 이어가지고 별로.,0,0,0,0,1
응 그래서 좀 많이 발전했으면 좋겠어.,0,0,0,0,1
"어, 나는 솔직히 요즘 교복 애들이 너무 버르장머리 없이 할 때 아 저건 아닌데 어 쟤네 혼나야겠네. l/",1,0,0,0,0
그래가지고 찾아 드렸던 경험 있어. ,0,0,0,0,1
 그니까 그 기준을 진짜 모르겠어.,0,0,0,0,1
 예를 들면 그런 거 있잖아.,0,0,0,0,1
너는 그때 자고 있었나?,0,0,0,0,1
 근데 바로 오니까 조수석이지 그니까 그 운전석 옆에 거기 조수석에 이렇게 이게 이게 택시가 이렇게 우리가 지금 가고 있으면 이렇게 가고 있으면 여기를 이렇게 가 박은 거지.,0,0,0,0,1
그니까 중앙동에서 송대익이랑 애들이랑 다 같이 봤는데 걔네 영상을 찍는 게 다 주작이잖아 그런 거.,0,0,0,0,1
이제 그 사고 현장에서는 떨어지고 이제 병원을 병문안을 갔는데 얼굴이 부어가지고 나한테 막 간식도 챙겨주시고 이랬던 아주머니가 얼굴이 다 부어서 못 알아보겠더라고 그냥 이런 사고들?,0,1,0,0,0
" 어 모르는 사람인데 자기 쟤도 내 얼굴 못 봤을 거야, 그냥 난 그냥 인상착의만 대충 보고.",1,0,0,0,0
되게 많이 많잖아.,0,0,0,0,1
정말 우리 생활 중 우리가 살아가면서 지금 이 시간에도 교통사고는 정말 많이 일어나.,0,0,0,0,1
"아 1기 꺼 안봤, 아 1기 거는  솔직히 그 원래 그 무사트 특별과정으로 해야 되는데 애들이 퇴교도 많이 됐고 그런 수준이 너무 아니었어 가지고 애초에 이제 뭐 기준 자체를 그렇게 빡세게 하는 게 아니라서.",0,0,0,0,1
오죽했으면 추석 때 애완견 버리지 마세요 이런 글들이 막 인터넷에 올라오겠냐고.,0,0,0,1,0
 무슨 일이시냐고.,0,0,0,0,1
" 막 이러면서, 나이도 어린 게.",0,0,0,1,0
음 근데 권위적이신 분인데 어 성격도 굉장히 욱하시고.,0,0,0,0,1
아이 근데 막 AI 그런 거 보면은 재밌는 것도 많고 으응 그리고 당장에 나한테는 뭐가 많이 없어가지고.,0,0,0,0,1
 그 울렸는데 l/  어머 하고 뒤에 어 차가 있었던 거야. l/,1,0,0,0,0
좀 옆에  있으면 들리거든?,1,0,0,0,0
아이 근데 막 수업마다 그래 그 수업마다.,0,0,0,0,1
올해 유난히 자연재해가 되게 심했잖아.,0,0,0,0,1
근데 잠결에 아 뭔가 지금 내가 계속 침을 뱉고 있는 거 같은 거야.,1,0,0,0,0
걔네들이 인제 한국 파견 와가지고 돌아다니면서 말 걸고 다니는 거야.,0,0,0,0,1
    l/ 이렇게 어 깬단 말이야. l/,1,0,0,0,0
이렇게 물 흐르는데 거기 위에 철이 이렇게 해놓잖아.,0,0,0,0,1
"그래, l/ 그래 몇 번 봤어. l/",1,0,0,0,0
도건이가 작년에 학교에서 친구들 때리고 이러면서 말썽 많이 부려서 내가 학교를 많이 갔잖아.,0,0,0,0,1
 그니까 아버지의 모습은 그전부터 학습 돼서 배워 오는 게 아니라 이제 새로운 그 가족 구성원을 꾸리면서 자기가 그 가족 구성원한테 어떤 모습을 보여줄지에 대해 자기 스스로 선택하는 거잖아.,0,0,0,0,1
여자 위주지 응 또.,0,0,0,0,1
 그래서 엄마가 어 왜 했더니 아니 점심 어떻게 하녜 자기.,0,0,0,1,0
아 어 우리 있었던 거? l/,1,0,0,0,0
 익산 애들이 솔직히 익산 촌사람들이 서울 가니까 얼마나 별천지야.,1,0,0,0,0
어 없었어.,0,0,0,0,1
그랬는데 친구네 아버지가 또 새벽 기도를 하시네?,0,0,0,0,1
한 달에 몇 번이나 보세요?,0,0,0,0,1
그래서 같이 음.,0,0,0,0,1
그니까 그런 점들이 나를 좀 미치게 하는 거지.,0,0,0,0,1
어 알지 알지 아이노 아이노.,1,0,0,0,0
"그런 남자들은 그게 있죠, 책임감이란 게 있죠.",0,0,0,0,1
"응, 경찰 아저씨가 차 태워 주셨어.",0,0,0,0,1
 쿠팡 말고는. l/,1,0,0,0,0
이렇게 이렇게 하지 마?,1,0,0,0,0
"그럴 수도 있어, 그니까 땀이 나기도 했어.",0,0,0,0,1
아 아 같이 사는구나.,0,0,0,0,1
"응, 그런 거 만약에 좀 이제 너가 많이 힘들 때는 어떻게 딴 사람한테 도와 주 도움을 청하거나 이런 적 있어?",0,0,0,0,1
 어어 맞아 그래.,0,0,0,0,1
"근데 너 니가 낳은 아들이 지금 너처럼 표현을 자주 아 자주 안 해, 그럼 좀 서운할 거 같지 않아?",0,0,0,0,1
저는 아직 학생이긴 하지만.,1,0,0,0,0
그니까 그러다 보니까 이제 오해가 생기고 이제 서운함이 생기고.,0,0,0,0,1
그래가지고 어떤 사람이 그 모텔 불 지르고 도 그 사람은 도망갔지.,0,0,0,0,1
" 그런 거 같애, 어.",0,0,0,0,1
무사고고라고 해야 되나?,0,0,0,0,1
 그 맨날 페북이랑 막 그런데 그래가지고 난 별로 재미가 없었어. l/,1,0,0,0,0
아 너 l/ 너 군대에서 들은 코골이가 진짜 크다고?,0,0,0,0,1
l/  놀러 온 거 아니야?,1,0,0,0,0
혹시 그러면은 좋아하는 연예인 있으세요?,0,0,0,0,1
아 진짜 한심하다.,0,0,0,0,1
실망하셨구나?,0,0,0,0,1
야 그런 건 해줘야지.,0,0,0,1,0
그래서 나는 이제 그때까지는 아직 나는 좀 힘든 일 있으면 도와주고 그런 느낌이었거든?,0,0,0,0,1
그래서 그 걱정됐던 게 좀 안 좋은 그런 교회가 아닌가 처음에는 내가 의심을 하기도 했어.,0,0,0,0,1
" 그 사람도 딱 그랬어, 근데 그냥 뭐라 해야 되지?",0,0,0,0,1
"l/ 어 재치 있더라고, 어.",1,0,0,0,0
l/ 이명숙 씨? l/,1,0,0,0,0
내가 저기 나였어도 엄청 나는 진짜 엄청 울었을 거 같애.,0,1,0,0,0
아  아니 그때 죽을뻔했어 깜짝 놀라가지고 l/ 맞아.,1,0,0,0,0
l/  그리고 그 생각도 들었어.,1,0,0,0,0
"근데 l/ 그때 고등학교 땐가 아무 생각 없이 갔는데 l/ 지하철을 혼자 탈 줄 모르는 거야, 생각해보니까. l/",1,0,0,0,0
이렇게 또 우리가 맞벌이를 하니까 서로 바쁘잖아.,0,0,0,0,1
 어른 돼가지고도.,0,0,0,0,1
다 엎었어? l/,1,0,0,0,0
"그치 책임감이 있는, 응.",0,0,0,0,1
긁적긁적. l/,1,0,0,0,0
" 연애, 그냥 뭔가 경험치가 쌓인 것 아닐까?",1,0,0,0,0
 근데  그때가 주말이었던 것 같애.,0,0,0,0,1
"어 일하는데 힘든 건 알겠는데, 자꾸 골잖아.",0,0,0,0,1
아 어색함.,1,0,0,0,0
야 네가 할 얘기 네가 할 얘기가 제일 많지 않아?,1,0,0,0,0
"아 아 좀 많아, 많으시구나.",0,0,0,0,1
 아 아니다.,0,0,0,0,1
"그니까 그런 것도 좋은 거 같애, 이제 군 가산점 같은 경우 군대 갔다 오면 무조건 가산점을 주니까 출산하고 출 휴가를 이렇게 그렇게 경력 단절이 되면 예를 들어 육아 애기들 뱃속에 있고 하는 사람, 하는 경우가 보통 뭐 1년에서 1년 반 정도 되니까 그것도 이제 자기 같은 경우는 회사를 그만둬서 경력을 인정 못 받지만 그런 부분도 인정해 주면 좋을 거 같애.",0,0,0,0,1
그럴 거 같애.,0,0,0,0,1
어 그리고 어린 친구들의  우리 그 민지나 뭐 너나 나나 작업하다 보면은 왜 그런 사람들 있잖아.,0,0,0,0,1
"응, l/ 인상이 좋아서 그런거지.",1,0,0,0,0
어 나이 물어보는 게?,0,0,0,0,1
군부대나 막 그런 데서도 AI를 쓸 텐데 그러면  더 위험해 지지 않을까.,0,0,0,0,1
근데 만약 걔네가 복학을 했는데 약간 그렇게 생각을 할 거라고 생각하니까 나는 되게 마음이 안 좋았어.,0,1,0,0,0
그래서 진짜 모습을 보여주잖아.,0,0,0,0,1
그런 날 될 때 마다 같이 잔 친구가 있으면 다음 날 너 코 엄청 골았다고  말해 주더라고.,0,0,0,0,1
지금 신입생이 지금 뺄 때냐.,0,0,0,1,0
 아까 영상에서 봤듯이 그 자기보다 후배가 무언가를 시켰을 때 불편한 적 있나.,0,0,0,0,1
"진짜 좀  딱 느낀 게 내가 작년에 여행 사업할 때 뭐 저, 점점 젊은애들이 막 오고 그 젊은애들이 이제 케이팝에 관심이 있어서 한국에 왔, 온 애들이 점점 많아지고 그러면서 2차적으로 한국의 역사나 문화도 배우고 싶어하고.",0,0,0,0,1
   나는 보통 아버지가 되게 옛날에 이해가 안 갔던 것 중에 하나가 통금 시간이었어.,0,0,0,0,1
"그니까는 뭐 이렇게 월급 받는 통장 이런 게 아니니까 진짜 내가 그래갖고 은행 가서 너무 황당해갖고 그럼 주부들은 통장을 어떻게 만들어요 그러고 물어봤다니까, 그러니까는 은행원이 그러게요 이러는 거야. ",0,0,0,1,0
끼리끼리지 뭐.,0,0,0,0,1
패밀리가 떴다.,0,0,0,0,1
 그래서 나는 엄마랑 그렇게 막 밥을 자주 먹는 편은 아니거든.,0,0,0,0,1
뭔가 어디 대학로를 가서 뭐 삔 하나를 사더라도 그냥 엄마 딸이랑 할 수 있는 게 더 많잖아 엄마는.,0,0,0,0,1
"민혁이 옛날, 그 걔가 진짜 저번에 안 좋게 헤어, 옛날에 아 우리 2학년 때?",0,0,0,0,1
그냥 축구만 하는 거야?,0,0,0,0,1
근데 이모도 일하시니까 응.,0,0,0,0,1
어 돌 덩어리 같애. l/,0,0,0,0,1
이렇게 약간 재밌을 거 같애.,1,0,0,0,0
약간 자취하면 딱인데 혼자 있을 때.,0,0,0,0,1
그지 직접 표현은 잘 안 하는 정도.,0,0,0,0,1
이건 좀 웃긴 이야기인데 내가 있었던 건 아니고 우리 작은형 이야기인데 이제 작은형이랑 친척형들이랑 같이 술을 먹고 이제 골목길을 걸어서 가고 있는데 작은형이 이제 방구를 이 살짝 두리번거리니까 사람이 없는 거야.,1,0,0,0,0
 되게 똑똑하더라고.,0,0,0,0,1
와 진짜 미쳤더라구요.,0,0,0,0,1
그렇지만 나도 결혼을 하고 출산을 하고 하다 보니까 어느 정도 경력 단절이 되는 거야.,0,0,0,0,1
 내가 어떻게 자고 . l/,1,0,0,0,0
저게 의미가 있나?,0,0,0,0,1
아 근데 불편한 것도 불편한 건데 뭔가 재밌는 일이 더 많을 거 같애요.,0,0,0,0,1
아무튼 잠꼬대 존나 너무 무서워 진짜. ,0,0,0,0,1
 그럼 승미 씨는  어떤 방식으로 힘들 때 위로를 받나요?,0,0,0,0,1
"그니까 나 군대 갔을 때는 진짜 좀 악습도 있어가지고 막 아 이제 좀 육, 육두문자가 많이 나왔어, 그 친구한테.",1,0,0,0,0
그래서 아무튼 그대 그냥 내 취향이라 그랬어.,0,0,0,0,1
"대화가 돼, 어느 순간 대화가 되는 거야.",1,0,0,0,0
그니까 나는 엄마랑도 친하게 지내지만 아빠랑도 진짜 친구로 지 친구처럼 지내거든?,0,0,0,0,1
"그래서 더욱 무한도전을 그리워하는 사람들이 많은 거지, 지금.",0,0,0,0,1
아 고마운  고마운 게 없구나. l/,1,0,0,0,0
아 잠수 이별을 한 번 하셨구나.,0,0,0,0,1
아니면 이제 뭐 친구네 어머님이 교통사고 나셔가지고 이제 몰랐는데 나도 사고가 나서 이렇게 봤더니 아는 얼굴이야 그래서 가봤더니 이제 친구네 어머님이 교통사고 나신 거야 얼굴이 알아볼 수가 없는 거야 진짜로.,0,1,0,0,0
그 어 불 다 꺼져 있고 그 물건 위에 박스 덮여있고 막 포장 돼 있고 나도 그 중앙시장이라고 강릉에 있거든.,0,0,0,0,1
그 얼마 전에 공무원 시험 준비하는 친구 생일날 막 연락을 했는데 내가 그 친구한테 그랬어.,0,0,0,0,1
" 힘들어 힘들어 하 진짜 못 다, 못 다니닌다 못 해먹겠다 하면서 막 .",0,1,0,0,0
나도 아까 그 봤던 여기 영상처럼 음 나도 네가 얘기했던 거랑 비슷한 거 같애.,0,0,0,0,1
그 스노쿨링이 한 번 물이 한 번 들어왔어 내가 호흡을 잘못해서 그 때 부터 숨도 못쉬고 앞도 안보이고 난 그때 진짜 아 죽는구나 사람 죽을 수도 있겠다 이 생각을 그 때 했어 근데 겨우 뭐.,0,0,0,0,1
근데 그 친구 한 명이 예민해.,0,0,0,0,1
성경에 14만 4천이라는 그 이게 있거든.,0,0,0,0,1
" 그니까 막 그때는 막 폴더폰 막 이렇게 해가지고 이렇게 했는데 거 그때부터 막 인제 문자랑 막여 이렇게 막  열 줄, 솔직히 남자가 열 줄은 안 쓰거든, 문장으로.",0,0,0,0,1
응 이근 대위 l/ 그 롯데리아 찍느라고 바쁜 거 같은데. l/,1,0,0,0,0
"그렇죠, 근데 약간 꼰대 같은 기질도 사람에 따라 다른 것 같애요.",0,0,0,0,1
같이 자야 되니까.,1,0,0,0,0
 아 맞아 맞아. ,0,0,0,0,1
"나는 터널 사고가 제일 무섭더라, 진짜 소름 끼쳐.",0,0,0,0,1
"근데 이런 거는 l/ 그냥 내가 좀 꼰대 같은 마인들 수도 있는데 아 얘 아이들이 그냥 좀만 이렇게 같이 하 일을 하면 더 빨리 끝낼 수 있는 건데 어 다 같이 좀 치워야 되는 그런 분위기가 조성이 돼야 되는데 뭔가 손 하나 까딱 안 하니까 나는 좀 화가 나더라, 나더라고.",0,0,0,1,0
"어 아아 파인애, 어 그건 으음 네. l/",1,0,0,0,0
그래서 대학을 가고 싶다라고 했는데 그냥 아무 말 없이 밀어준 게 너무 고마운 거야.,0,0,0,0,1
방학한다니 그게 뭐야.,1,0,0,0,0
"  아니 근데 그래도 너 많이 이 안 가는 거야, 예전에 이갈이 엄청 심했었어.",1,0,0,0,0
뭐 안 좋았던 뭐 별로 였던 거 그런 거 있어?,0,0,0,0,1
 내가 더 오히려 아 그건 아니라고 예수님을 한 분이시라고. l/,1,0,0,0,0
" 아 나 옛날에 놀러 가가 지고 혼잣말 진짜 많이 하는 애 있었어, 잠꼬대 엄청 심하게.",0,0,0,0,1
 아닌 줄 알았는데.,1,0,0,0,0
걔는 이제 지나가면 확신해.,0,0,0,0,1
그리고 사진 찍는 것도 좋아하시잖아.,0,0,0,0,1
그 강식당 할 때도 액자 같은 거 자기가 그리고.,0,0,0,0,1
맞아 트럭 지나가는 소리가 막.,1,0,0,0,0
띠링 하더라고. l/  l/,1,0,0,0,0
그니까 쾅 소리가 나는 거지 그니까 애들이 다 나를 쳐다보는 거지 나를 아 아아아아 아아 아.,1,0,0,0,0
l/ 야 진짜 부럽더라 너 낮에 막걸리 먹는데 난 진짜. l/,1,0,0,0,0
아 상냥하게?,1,0,0,0,0
뭔가 사회가 어른에 기대하는 것과 내가 실제로 나랑 약간 전혀 다른 거 같다는 거.,0,0,0,0,1
어때 너는?,0,0,0,0,1
그니까 이런 것들이 장기적으로 놓고 봐야 하는데  대통령이 한 번만 딱 5년 임기 맞추면 두 번 다시 재 재임이 안되잖아.,0,0,0,0,1
강연 내용은 좀 진지했는데 그 교수의  태도가 되게 재밌게 풀어나가가지고.,0,0,0,0,1
"어 막 같이 울었잖아 어, 근데 뭐라 아무 위로 말을 어떻게 해줄 수가 없는 거야.",0,1,0,0,0
"막 귀찮으실 텐데도 그렇게 계속 얘기를 좀 이렇게 하시더라고요, 그래서  뭐 어머니가 좀 챙겨 이렇게 어머니가 또 음식도 좋아하셔가지고 음식 만드는 거랑 되게 또 좋아하시고 외할머니 또 닮으셔가지고. ",0,0,0,0,1
 그래가지고 이제 저기를 하는데 내 이제 뭔 얘기할라고 했냐?,1,0,0,0,0
아 그렇게 또 해석을.,0,0,0,0,1
 효리네 민박?,0,0,0,0,1
 요새 런닝맨 재밌던데.,0,0,0,0,1
 좀 딱 식단 잘 짜져서 나오게.,0,0,0,0,1
응 그 형 방에서. ,0,0,0,0,1
"어 맞아 첫, 첫째도 그러고 둘째도 그러고 그렇게 짜증을 내면서 잠꼬대를 하는데 저, 저번에는 밖에서 애기 아빠랑 맥 이제 간단하게 맥주 먹고 있는데 둘이 쌍 트리오로 잠꼬대를 하는데.",1,0,0,0,0
"그치, 독신 가정도 늘고 혼자 사는 이제 개인주의가 늘어나는데 과연 이 꼰대라는 게 의미가 있나 싶어.",0,0,0,0,1
 유재석 씨 너무 사랑한다고.,1,0,0,0,0
 나한테 막 꼭 집어 가지고 그니까 어 그런 식으로 막  내가 막 진짜 아니 그게 아니구요 막 이랬는데 이제 어리 나 어리다는 이유로 내가 인제 막 취업해 가지고 인제 막 인제 직장 생활 할 때 하필 또 그랬던 거야.,0,0,0,1,0
아닌 거 같은데. l/,1,0,0,0,0
"어어어 그때는 좀 오래됐잖아, 20대 때.",0,0,0,0,1
" 아 그래서 솔직히 그때 당시에는 뭐 그냥 아싸 아 막 이런 생각을 했는데, 근데 지금 생각해보면은 솔직히 재수학원 그렇게 작은 돈도 아닌데 계속 매달 어 매달 이렇게 내는 건데 그걸 보면은 되게 대단하신 거 같애, 그런 거.",0,0,0,0,1
그 눈 뜨고 자는 사람 감겨 주면 또 뜨잖아 어.,0,0,0,0,1
무한도전 중에는 역시 가요제가 짱이지.,1,0,0,0,0
근데 너가 한참 재작년에 살 뺐을 때 있잖아.,1,0,0,0,0
아 뭐였지 그.,0,0,0,0,1
"나는 내가 해줄 걸 다 해주고 이제 권태기 딱 시즌이 오면 이때를 내가 진짜 뭐 한 1, 2년은 뭐 그냥 어떻게든 넘어는 가 봤는데 진짜 오래 만난 애들 한 3년, 막 이런 애들은 3 그래 내 최대가 거의 3년이었어.",0,0,0,0,1
 그 사랑아 보영해 졸라 레전드 짤이었고. l/,1,0,0,0,0
어 나는 거거를 못 버텨 그냥.,0,0,0,0,1
저 오히려 그런 거 겪었을 때가 형도 느끼시겠지만 아니 경험해보셨겠지만 군대에서.,0,0,0,0,1
그 김 이사는 대화가 안 돼.,0,0,0,1,0
그니까  그니까 그런 걸 그니까 그 기독교는 그런다잖아.,0,0,0,0,1
어 l/ 그때도 너네가 몇 번 깨우지 않았냐?,1,0,0,0,0
그리고 첫 번째 그 시장?,0,0,0,0,1
" 어 우리 신랑도 자꾸 근데 맨날 싸우는 꿈만 꿔 우리 신랑은, 아니면은.",0,0,0,0,1
"근데 어 그 감정을 갖게 된, 된 그 로봇 자체가 사람들과의 관계 속에서 되게 힘듦을 겪었던 걸 이제 되게 친, 되게 색다르더라고 그게.",0,0,0,0,1
재밌었다.,1,0,0,0,0
몇가지가 있는데 하나는 그 저기 우리 함라에 예비군 훈련장 있잖아.,0,0,0,0,1
l/ 근데 너것만 그런 게 아니잖아.,1,0,0,0,0
"나 저기 저기 그건 친척인 줄 알았어, 처음에 보고.",1,0,0,0,0
 그니까 뭔가 마지막 화면에 애기가 안 나왔잖아요.,0,1,0,0,0
 더워 막 이래.,1,0,0,0,0
근데 이제 그거지.,0,0,0,0,1
"아니, 이제 시작하면 돼.",0,0,0,0,1
"이 어 뭐 어 뭐지 맞아, 그런 거 같애.",0,0,0,0,1
 예전처 예전만큼은  예전만큼에 비하면 지금은 좀 평안하다고 해야 되나 마음이랑 막 이렇게 의지할 데 있다는 곳이 참 중요하다는 거 같애.,0,0,0,0,1
 어 근데 아이 아이폰 쓰는 애들이 시리야 인가 어허허허 다른 애들이 어? 시리야도 해달라고 한 번 해가지고 어 뭐지? 시리야도 하고 뭐 이랬던 반이 있다고 하더라고 어디서 봤어.,1,0,0,0,0
너 여자친구 있었어?,0,0,0,0,1
l/ 애초에 근데 우리 둘 다 이성친구가 몇 명 없어가지고. l/,1,0,0,0,0
그니까 심장이 없으니까 감정을 읽힐 수 없다는 거잖아.,0,0,0,0,1
근데 대놓고 말은 해줄 수가 없잖아.,0,0,0,0,1
AI 그쪽 기계가 인공지능?,0,0,0,0,1
평소에 좀 잘 움직이지도 않고 자지 않나?,0,0,0,0,1
너는 너가 생각하는 꼰대 특성은 뭐야?,0,0,0,0,1
l/ 아  아  그니까 나는  그래.,1,0,0,0,0
" 그런 거는 어쩔 수가 없더라고, 아무래도.",0,0,0,0,1
