text,happy,depressed,surprised,angry,neutral
Sess16_script01_User032M_028,0.4,0.0,0.0,0.0,0.6
Sess40_script06_User079F_033,0.1,0.0,0.0,0.3,0.6
Sess30_script03_User060F_012,0.1,0.0,0.1,0.0,0.8
Sess24_script04_User048F_002,0.0,0.0,0.0,0.2,0.8
Sess09_script03_User017M_037,0.0,0.1,0.0,0.0,0.9
Sess33_script02_User065M_030,0.0,0.0,0.0,0.0,1.0
Sess32_script01_User064F_034,0.0,0.0,0.2,0.0,0.8
Sess16_script02_User031M_014,0.0,0.0,0.0,0.0,1.0
Sess23_script06_User046M_018,0.0,0.0,0.2,0.0,0.8
Sess20_script02_User039M_039,0.0,0.1,0.0,0.7,0.2
Sess16_script03_User031M_037,0.2,0.0,0.0,0.0,0.8
Sess18_script03_User035M_009,0.4,0.0,0.0,0.0,0.6
Sess08_script06_User015F_016,0.0,0.1,0.0,0.0,0.9
Sess26_script05_User051M_023,0.1,0.0,0.0,0.0,0.9
Sess26_script02_User051M_015,0.0,0.0,0.0,0.0,1.0
Sess25_script06_User049M_030,0.0,0.0,0.0,0.3,0.7
Sess20_script06_User040M_010,0.0,0.0,0.0,0.2,0.8
Sess34_script03_User068M_012,0.0,0.0,0.3,0.0,0.7
Sess40_script06_User079F_023,0.1,0.0,0.0,0.0,0.9
Sess25_script02_User050F_020,0.2,0.3,0.0,0.0,0.5
Sess15_script03_User029M_018,0.0,0.0,0.1,0.2,0.7
Sess27_script05_User054M_035,0.2,0.0,0.1,0.0,0.7
Sess11_script05_User022M_032,0.1,0.0,0.0,0.0,0.9
Sess21_script03_User041F_002,0.0,0.0,0.0,0.0,1.0
Sess05_script01_User010M_023,0.0,0.0,0.0,0.1,0.9
Sess33_script03_User066M_026,0.0,0.0,0.0,0.0,1.0
Sess15_script02_User030M_002,0.0,0.0,0.6,0.1,0.3
Sess20_script02_User039M_027,0.0,0.0,0.0,0.5,0.5
Sess16_script05_User031M_030,0.2,0.0,0.0,0.0,0.8
Sess34_script05_User067M_032,0.0,0.0,0.0,0.0,1.0
Sess28_script04_User055M_014,0.0,0.2,0.0,0.0,0.8
Sess18_script05_User036M_004,0.2,0.3,0.0,0.0,0.5
Sess25_script01_User050F_034,0.1,0.0,0.0,0.0,0.9
Sess02_script04_User003F_013,0.0,0.0,0.0,0.0,1.0
Sess36_script03_User072F_016,0.0,0.3,0.0,0.0,0.7
Sess38_script01_User076F_006,0.4,0.0,0.0,0.0,0.6
Sess22_script01_User044F_016,0.0,0.5,0.0,0.0,0.5
Sess31_script01_User061M_009,0.2,0.0,0.0,0.0,0.8
Sess05_script02_User009M_003,0.0,0.2,0.0,0.3,0.5
Sess35_script05_User069F_031,0.5,0.1,0.1,0.1,0.2
Sess16_script03_User031M_011,0.0,0.0,0.0,0.0,1.0
Sess08_script01_User015F_022,0.1,0.0,0.1,0.0,0.8
Sess37_script05_User073F_014,0.0,0.2,0.0,0.0,0.8
Sess30_script06_User059F_007,0.1,0.0,0.0,0.2,0.7
Sess05_script01_User009M_008,0.2,0.0,0.1,0.1,0.6
Sess06_script02_User011M_022,0.0,0.0,0.0,0.0,1.0
Sess22_script01_User043F_014,0.8,0.0,0.0,0.0,0.2
Sess21_script05_User041F_003,0.0,0.0,0.0,0.0,1.0
Sess08_script01_User015F_041,0.0,0.0,0.0,0.0,1.0
Sess07_script06_User014M_007,0.0,0.0,0.0,0.1,0.9
Sess19_script03_User037M_022,0.6,0.0,0.0,0.0,0.4
Sess10_script02_User020M_010,0.0,0.0,0.0,0.2,0.8
Sess10_script02_User020M_001,0.0,0.0,0.0,0.1,0.9
Sess37_script04_User073F_017,0.0,0.0,0.0,0.0,1.0
Sess37_script05_User073F_016,0.0,0.1,0.0,0.0,0.9
Sess15_script03_User029M_005,0.0,0.0,0.0,0.0,1.0
Sess06_script06_User012M_010,0.0,0.0,0.0,0.0,1.0
Sess02_script01_User003F_002,0.0,0.0,0.4,0.0,0.6
Sess16_script02_User031M_052,0.0,0.0,0.0,0.5,0.5
Sess37_script04_User073F_027,0.0,0.0,0.0,0.0,1.0
Sess30_script02_User059F_027,0.0,0.0,0.5,0.0,0.5
Sess01_script06_User001F_015,0.4,0.0,0.0,0.0,0.6
Sess35_script05_User069F_020,0.5,0.0,0.2,0.0,0.3
Sess04_script01_User007M_002,0.1,0.1,0.0,0.0,0.8
Sess26_script02_User051M_008,0.0,0.3,0.0,0.0,0.7
Sess38_script03_User075M_027,0.2,0.0,0.0,0.0,0.8
Sess09_script01_User017M_026,0.0,0.0,0.0,0.0,1.0
Sess20_script02_User039M_028,0.0,0.0,0.0,0.6,0.4
Sess25_script05_User049M_037,0.0,0.0,0.0,0.0,1.0
Sess17_script02_User083F_005,0.3,0.0,0.0,0.0,0.7
Sess05_script06_User009M_002,0.1,0.1,0.0,0.0,0.8
Sess05_script05_User010M_011,0.0,0.3,0.0,0.0,0.7
Sess12_script01_User081F_028,0.7,0.0,0.1,0.0,0.2
Sess32_script02_User064F_007,0.0,0.0,0.0,0.0,1.0
Sess11_script01_User022M_005,0.0,0.1,0.0,0.0,0.9
Sess20_script05_User040M_005,0.1,0.0,0.0,0.0,0.9
Sess07_script03_User014M_006,0.0,0.0,0.0,0.0,1.0
Sess16_script03_User031M_009,0.8,0.0,0.0,0.0,0.2
Sess11_script06_User022M_001,0.0,0.0,0.0,0.0,1.0
Sess30_script03_User060F_025,0.3,0.1,0.0,0.0,0.6
Sess29_script01_User058F_026,0.1,0.0,0.0,0.0,0.9
Sess33_script02_User065M_007,0.0,0.0,0.0,0.0,1.0
Sess04_script05_User007M_015,0.6,0.0,0.1,0.0,0.3
Sess06_script05_User012M_001,0.1,0.0,0.0,0.0,0.9
Sess08_script05_User015F_007,0.5,0.0,0.3,0.0,0.2
Sess25_script04_User050F_025,0.0,0.0,0.0,0.6,0.4
Sess32_script01_User064F_017,0.0,0.0,0.0,0.0,1.0
Sess14_script03_User028M_005,0.0,0.0,0.0,0.0,1.0
Sess18_script03_User035M_006,0.7,0.0,0.0,0.1,0.2
Sess22_script04_User044F_018,0.0,0.2,0.0,0.1,0.7
Sess17_script05_User083F_025,0.0,0.2,0.0,0.0,0.8
Sess05_script03_User009M_017,0.0,0.0,0.0,0.0,1.0
Sess30_script05_User060F_010,0.2,0.0,0.0,0.0,0.8
Sess22_script02_User044F_010,0.0,0.0,0.0,0.2,0.8
Sess01_script04_User002M_002,0.0,0.0,0.0,0.0,1.0
Sess16_script03_User032M_021,0.6,0.0,0.1,0.0,0.3
Sess36_script03_User071M_009,0.2,0.1,0.0,0.0,0.7
Sess16_script05_User032M_008,0.1,0.0,0.0,0.0,0.9
Sess08_script02_User016F_014,0.2,0.0,0.0,0.0,0.8
Sess10_script04_User019F_020,0.0,0.2,0.0,0.4,0.4
Sess04_script01_User008F_020,0.3,0.0,0.0,0.0,0.7
Sess32_script01_User063M_004,0.0,0.0,0.1,0.2,0.7
Sess01_script02_User002M_031,0.0,0.0,0.1,0.1,0.8
Sess37_script06_User073F_022,0.0,0.0,0.0,0.2,0.8
Sess31_script06_User062M_007,0.2,0.0,0.1,0.0,0.7
Sess13_script01_User026F_034,0.7,0.0,0.0,0.0,0.3
Sess34_script04_User068M_031,0.0,0.0,0.0,0.0,1.0
Sess25_script01_User050F_012,0.0,0.0,0.0,0.0,1.0
Sess04_script03_User008F_007,0.0,0.0,0.1,0.0,0.9
Sess08_script06_User016F_003,0.0,0.0,0.0,0.1,0.9
Sess26_script05_User051M_014,0.0,0.0,0.0,0.0,1.0
Sess17_script01_User084F_003,0.0,0.2,0.1,0.0,0.7
Sess08_script03_User015F_003,0.1,0.0,0.4,0.0,0.5
Sess08_script02_User016F_016,0.5,0.0,0.0,0.0,0.5
Sess24_script06_User047F_022,0.0,0.0,0.0,0.0,1.0
Sess30_script05_User060F_020,0.5,0.0,0.0,0.0,0.5
Sess03_script01_User006M_020,0.2,0.0,0.0,0.0,0.8
Sess27_script01_User053M_024,0.0,0.0,0.0,0.0,1.0
Sess39_script06_User077F_017,0.0,0.0,0.0,0.0,1.0
Sess33_script02_User065M_009,0.0,0.0,0.0,0.0,1.0
Sess19_script01_User038F_018,0.7,0.0,0.0,0.0,0.3
Sess40_script02_User080F_019,0.0,0.0,0.0,0.0,1.0
Sess13_script05_User025F_025,0.0,0.0,0.0,0.0,1.0
Sess33_script06_User066M_005,0.0,0.0,0.0,0.1,0.9
Sess37_script04_User073F_013,0.1,0.0,0.0,0.0,0.9
Sess28_script06_User055M_028,0.2,0.0,0.0,0.0,0.8
Sess33_script02_User065M_032,0.0,0.0,0.0,0.0,1.0
Sess24_script04_User048F_006,0.0,0.1,0.0,0.0,0.9
Sess22_script05_User043F_016,0.5,0.1,0.0,0.0,0.4
Sess40_script01_User079F_011,0.0,0.0,0.0,0.0,1.0
Sess13_script03_User026F_016,0.1,0.0,0.0,0.0,0.9
Sess17_script06_User083F_008,0.0,0.0,0.0,0.0,1.0
Sess08_script02_User016F_031,0.0,0.0,0.0,0.8,0.2
Sess36_script06_User071M_016,0.4,0.0,0.1,0.0,0.5
Sess09_script03_User017M_041,0.2,0.0,0.0,0.0,0.8
Sess08_script04_User016F_025,0.0,0.0,0.1,0.0,0.9
Sess35_script05_User070F_018,0.2,0.0,0.1,0.1,0.6
Sess16_script04_User031M_025,0.0,0.1,0.1,0.0,0.8
Sess07_script03_User013M_010,0.2,0.0,0.0,0.1,0.7
Sess23_script02_User045F_002,0.0,0.2,0.0,0.0,0.8
Sess03_script03_User005M_022,0.0,0.0,0.0,0.0,1.0
Sess38_script01_User075M_041,0.0,0.0,0.0,0.0,1.0
Sess11_script03_User021M_017,0.5,0.0,0.0,0.0,0.5
Sess16_script06_User031M_019,0.0,0.0,0.1,0.5,0.4
Sess25_script04_User050F_027,0.0,0.0,0.0,0.0,1.0
Sess25_script03_User049M_012,0.3,0.0,0.0,0.0,0.7
Sess04_script03_User007M_020,0.4,0.0,0.6,0.0,0.0
Sess09_script06_User017M_004,0.0,0.0,0.0,0.3,0.7
Sess06_script03_User011M_020,0.0,0.0,0.0,0.0,1.0
Sess24_script03_User048F_011,0.3,0.0,0.0,0.0,0.7
Sess10_script04_User019F_002,0.2,0.3,0.0,0.2,0.3
Sess36_script06_User071M_006,0.0,0.0,0.3,0.0,0.7
Sess20_script06_User040M_016,0.0,0.2,0.0,0.1,0.7
Sess23_script06_User045F_003,0.0,0.0,0.0,0.5,0.5
Sess32_script04_User063M_004,0.1,0.0,0.0,0.0,0.9
Sess20_script05_User039M_011,0.0,0.0,0.0,0.0,1.0
Sess13_script05_User026F_023,0.9,0.0,0.0,0.0,0.1
Sess12_script03_User082F_005,0.1,0.0,0.0,0.0,0.9
Sess27_script01_User053M_017,0.7,0.0,0.0,0.0,0.3
Sess31_script02_User061M_002,0.0,0.0,0.0,0.0,1.0
Sess13_script01_User026F_005,0.4,0.0,0.0,0.0,0.6
Sess01_script02_User002M_025,0.1,0.0,0.0,0.0,0.9
Sess02_script02_User003F_004,0.0,0.0,0.0,0.0,1.0
Sess16_script03_User032M_029,0.0,0.0,0.0,0.2,0.8
Sess16_script02_User031M_029,0.2,0.0,0.2,0.0,0.6
Sess34_script01_User068M_020,0.3,0.3,0.0,0.0,0.4
Sess40_script01_User080F_010,0.0,0.0,0.0,0.0,1.0
Sess36_script03_User072F_011,0.6,0.0,0.0,0.0,0.4
Sess40_script02_User079F_007,0.4,0.0,0.0,0.0,0.6
Sess03_script03_User005M_038,0.5,0.0,0.0,0.0,0.5
Sess27_script06_User054M_014,0.0,0.3,0.0,0.0,0.7
Sess35_script06_User070F_001,0.0,0.2,0.0,0.0,0.8
Sess15_script04_User030M_015,0.0,0.2,0.0,0.0,0.8
Sess17_script05_User083F_006,0.0,0.0,0.2,0.0,0.8
Sess32_script03_User063M_002,0.8,0.0,0.0,0.0,0.2
Sess31_script01_User062M_007,0.1,0.0,0.0,0.0,0.9
Sess07_script02_User014M_027,0.0,0.0,0.0,0.0,1.0
Sess33_script04_User065M_015,0.4,0.0,0.0,0.0,0.6
Sess05_script06_User010M_001,0.1,0.0,0.0,0.0,0.9
Sess32_script05_User063M_016,0.1,0.0,0.0,0.0,0.9
Sess20_script02_User039M_029,0.0,0.0,0.0,0.0,1.0
Sess13_script01_User026F_039,0.9,0.0,0.1,0.0,0.0
Sess24_script06_User047F_004,0.0,0.0,0.1,0.1,0.8
Sess34_script02_User068M_020,0.0,0.0,0.2,0.0,0.8
Sess04_script01_User008F_027,0.0,0.0,0.0,0.0,1.0
Sess27_script02_User053M_018,0.0,0.2,0.0,0.0,0.8
Sess21_script05_User041F_015,0.0,0.0,0.0,0.0,1.0
Sess27_script02_User053M_008,0.0,0.0,0.0,0.0,1.0
Sess37_script05_User074F_028,0.0,0.0,0.0,0.0,1.0
Sess20_script03_User039M_003,0.0,0.0,0.6,0.0,0.4
Sess13_script05_User026F_025,0.3,0.0,0.0,0.0,0.7
Sess40_script03_User080F_025,0.0,0.0,0.0,0.0,1.0
Sess14_script01_User028M_013,0.1,0.0,0.0,0.0,0.9
Sess28_script04_User056M_006,0.1,0.0,0.1,0.0,0.8
Sess09_script03_User018M_016,0.0,0.0,0.0,0.1,0.9
Sess22_script05_User044F_007,0.0,0.1,0.0,0.0,0.9
Sess06_script04_User011M_003,0.1,0.0,0.0,0.0,0.9
Sess13_script03_User025F_002,0.0,0.0,0.0,0.0,1.0
Sess39_script06_User078F_010,0.0,0.0,0.0,0.0,1.0
Sess03_script03_User006M_032,0.7,0.0,0.0,0.0,0.3
Sess08_script05_User016F_014,0.7,0.0,0.0,0.0,0.3
Sess23_script02_User046M_001,0.2,0.0,0.0,0.0,0.8
Sess24_script02_User047F_018,0.0,0.0,0.0,0.0,1.0
Sess17_script04_User084F_027,0.3,0.0,0.0,0.0,0.7
Sess06_script04_User012M_003,0.0,0.0,0.0,0.0,1.0
Sess09_script04_User017M_003,0.0,0.0,0.0,0.0,1.0
Sess09_script04_User017M_012,0.0,0.2,0.0,0.0,0.8
Sess30_script04_User059F_008,0.0,0.0,0.0,0.4,0.6
Sess39_script04_User077F_001,0.1,0.0,0.0,0.0,0.9
Sess25_script05_User050F_011,0.0,0.0,0.0,0.0,1.0
Sess05_script01_User010M_024,0.0,0.0,0.0,0.0,1.0
Sess31_script04_User061M_007,0.0,0.0,0.0,0.4,0.6
Sess16_script03_User032M_026,0.0,0.0,0.0,0.0,1.0
Sess31_script05_User062M_004,0.0,0.3,0.0,0.0,0.7
Sess18_script06_User036M_031,0.1,0.0,0.1,0.0,0.8
Sess34_script02_User067M_025,0.1,0.0,0.1,0.0,0.8
Sess27_script06_User053M_026,0.0,0.0,0.0,0.1,0.9
Sess17_script05_User084F_012,0.0,0.6,0.0,0.0,0.4
Sess05_script03_User009M_028,0.0,0.3,0.0,0.1,0.6
Sess13_script01_User026F_040,0.3,0.0,0.0,0.1,0.6
Sess16_script02_User032M_016,0.3,0.0,0.0,0.1,0.6
Sess09_script03_User018M_047,0.0,0.0,0.0,0.3,0.7
Sess23_script06_User045F_007,0.0,0.0,0.1,0.1,0.8
Sess08_script05_User015F_025,0.0,0.0,0.1,0.0,0.9
Sess17_script05_User083F_010,0.0,0.1,0.0,0.0,0.9
Sess17_script02_User083F_019,0.0,0.0,0.0,0.2,0.8
Sess18_script02_User035M_009,0.0,0.0,0.0,0.1,0.9
Sess38_script03_User075M_006,0.1,0.0,0.2,0.0,0.7
Sess25_script06_User049M_020,0.0,0.0,0.0,0.0,1.0
Sess14_script05_User027F_009,0.0,0.1,0.0,0.0,0.9
Sess24_script02_User047F_008,0.1,0.0,0.0,0.4,0.5
Sess09_script03_User017M_010,0.0,0.1,0.0,0.1,0.8
Sess01_script01_User002M_013,0.0,0.0,0.0,0.0,1.0
Sess04_script04_User007M_017,0.1,0.0,0.3,0.0,0.6
Sess28_script05_User056M_005,0.1,0.0,0.1,0.0,0.8
Sess08_script04_User016F_027,0.0,0.0,0.0,0.0,1.0
Sess05_script01_User009M_009,0.0,0.0,0.0,0.0,1.0
Sess34_script05_User068M_009,0.0,0.0,0.1,0.0,0.9
Sess05_script02_User009M_018,0.0,0.0,0.0,0.0,1.0
Sess09_script01_User017M_029,0.2,0.0,0.0,0.0,0.8
Sess16_script05_User031M_033,0.2,0.0,0.0,0.0,0.8
Sess19_script06_User038F_018,0.0,0.2,0.0,0.0,0.8
Sess03_script05_User006M_018,0.0,0.2,0.0,0.0,0.8
Sess40_script01_User080F_035,0.0,0.0,0.0,0.0,1.0
Sess16_script05_User031M_010,0.0,0.0,0.0,0.0,1.0
Sess32_script01_User064F_019,0.0,0.0,0.0,0.0,1.0
Sess25_script01_User049M_048,0.4,0.0,0.1,0.0,0.5
Sess20_script02_User039M_023,0.0,0.0,0.0,0.7,0.3
Sess39_script03_User078F_005,0.0,0.0,0.0,0.0,1.0
Sess34_script03_User068M_009,0.3,0.0,0.0,0.0,0.7
Sess35_script05_User070F_016,0.2,0.0,0.5,0.0,0.3
Sess19_script01_User037M_033,0.1,0.0,0.0,0.0,0.9
Sess03_script01_User005M_012,0.0,0.0,0.0,0.0,1.0
Sess10_script02_User019F_009,0.0,0.0,0.0,0.4,0.6
Sess05_script01_User010M_004,0.0,0.0,0.0,0.0,1.0
Sess03_script02_User006M_025,0.0,0.0,0.0,0.4,0.6
Sess34_script05_User067M_002,0.0,0.0,0.5,0.0,0.5
Sess06_script01_User011M_007,0.1,0.0,0.0,0.1,0.8
Sess37_script06_User073F_011,0.0,0.0,0.0,0.2,0.8
Sess27_script04_User054M_013,0.0,0.1,0.0,0.0,0.9
Sess40_script06_User079F_017,0.0,0.0,0.2,0.2,0.6
Sess29_script05_User058F_016,0.7,0.0,0.0,0.0,0.3
Sess16_script05_User032M_009,0.0,0.0,0.0,0.0,1.0
Sess32_script02_User064F_031,0.1,0.0,0.0,0.0,0.9
Sess15_script06_User030M_021,0.0,0.1,0.0,0.0,0.9
Sess28_script06_User056M_004,0.0,0.0,0.0,0.1,0.9
Sess01_script03_User001F_015,0.2,0.0,0.0,0.0,0.8
Sess33_script03_User065M_026,0.0,0.0,0.0,0.0,1.0
Sess40_script05_User079F_007,0.1,0.0,0.0,0.0,0.9
Sess36_script03_User072F_010,0.0,0.1,0.0,0.0,0.9
Sess05_script04_User009M_009,0.0,0.0,0.0,0.7,0.3
Sess31_script05_User062M_009,0.1,0.3,0.1,0.0,0.5
Sess21_script05_User041F_022,0.1,0.0,0.0,0.0,0.9
Sess38_script02_User076F_015,0.5,0.0,0.0,0.0,0.5
Sess17_script01_User084F_029,0.1,0.0,0.0,0.0,0.9
Sess17_script01_User084F_010,0.0,0.0,0.1,0.0,0.9
Sess06_script04_User011M_016,0.1,0.0,0.0,0.0,0.9
Sess35_script04_User069F_005,0.0,0.0,0.0,0.2,0.8
Sess24_script01_User047F_011,0.0,0.0,0.0,0.0,1.0
Sess32_script01_User063M_026,0.0,0.0,0.1,0.0,0.9
Sess32_script03_User063M_027,0.2,0.0,0.1,0.0,0.7
Sess39_script03_User078F_006,0.0,0.0,0.0,0.1,0.9
Sess22_script01_User043F_013,0.5,0.0,0.0,0.0,0.5
Sess09_script06_User017M_018,0.0,0.3,0.0,0.1,0.6
Sess27_script05_User054M_036,0.0,0.0,0.7,0.0,0.3
Sess08_script02_User015F_022,0.0,0.0,0.0,0.7,0.3
Sess30_script06_User060F_021,0.0,0.0,0.0,0.5,0.5
Sess09_script04_User017M_022,0.0,0.0,0.0,0.3,0.7
Sess25_script01_User049M_052,0.1,0.0,0.0,0.0,0.9
Sess04_script03_User008F_015,0.0,0.0,0.0,0.0,1.0
Sess04_script02_User007M_013,0.0,0.0,0.0,0.7,0.3
Sess10_script02_User019F_018,0.0,0.1,0.0,0.0,0.9
Sess09_script02_User017M_003,0.0,0.0,0.0,0.0,1.0
Sess21_script01_User041F_024,0.0,0.0,0.0,0.0,1.0
Sess29_script02_User058F_007,0.0,0.0,0.0,0.0,1.0
Sess04_script04_User008F_022,0.0,0.0,0.0,0.3,0.7
Sess25_script03_User049M_013,0.2,0.0,0.0,0.0,0.8
Sess33_script01_User065M_006,0.0,0.1,0.0,0.0,0.9
Sess35_script01_User070F_026,0.0,0.1,0.0,0.0,0.9
Sess27_script05_User054M_006,0.5,0.0,0.2,0.0,0.3
Sess19_script06_User038F_007,0.1,0.1,0.0,0.0,0.8
Sess10_script02_User020M_016,0.0,0.1,0.0,0.2,0.7
Sess08_script06_User016F_026,0.0,0.4,0.0,0.3,0.3
Sess21_script04_User041F_002,0.0,0.2,0.0,0.0,0.8
Sess31_script04_User061M_024,0.0,0.0,0.0,0.1,0.9
Sess12_script01_User081F_017,0.2,0.0,0.2,0.1,0.5
Sess36_script04_User071M_009,0.0,0.0,0.0,0.0,1.0
Sess08_script04_User015F_008,0.0,0.0,0.2,0.0,0.8
Sess02_script04_User003F_004,0.0,0.0,0.1,0.0,0.9
Sess38_script01_User075M_025,0.6,0.0,0.0,0.0,0.4
Sess12_script01_User081F_008,0.5,0.0,0.0,0.0,0.5
Sess14_script03_User028M_023,0.0,0.0,0.0,0.1,0.9
Sess40_script06_User080F_020,0.0,0.0,0.0,0.0,1.0
Sess33_script02_User065M_029,0.0,0.0,0.1,0.0,0.9
Sess29_script01_User057F_033,0.3,0.0,0.0,0.0,0.7
Sess35_script04_User070F_008,0.0,0.0,0.0,0.0,1.0
Sess14_script02_User027F_003,0.5,0.0,0.0,0.0,0.5
Sess34_script03_User068M_024,0.0,0.0,0.0,0.0,1.0
Sess04_script05_User008F_020,0.1,0.0,0.0,0.0,0.9
Sess25_script06_User050F_011,0.0,0.0,0.0,0.4,0.6
Sess01_script06_User002M_033,0.1,0.0,0.0,0.0,0.9
Sess28_script04_User056M_002,0.0,0.0,0.0,0.0,1.0
Sess18_script06_User035M_010,0.0,0.0,0.2,0.0,0.8
Sess17_script06_User083F_019,0.0,0.0,0.1,0.0,0.9
Sess29_script01_User058F_037,0.0,0.0,0.9,0.0,0.1
Sess09_script06_User018M_028,0.4,0.0,0.0,0.0,0.6
Sess39_script06_User077F_036,0.0,0.0,0.0,0.2,0.8
Sess16_script06_User031M_028,0.0,0.0,0.0,0.4,0.6
Sess35_script02_User069F_016,0.0,0.0,0.0,0.4,0.6
Sess21_script03_User042F_007,0.8,0.0,0.0,0.0,0.2
Sess39_script02_User077F_015,0.0,0.0,0.1,0.0,0.9
Sess40_script03_User080F_037,0.1,0.0,0.2,0.0,0.7
Sess31_script06_User062M_019,0.4,0.0,0.0,0.0,0.6
Sess20_script04_User039M_018,0.0,0.0,0.0,0.1,0.9
Sess07_script01_User013M_006,0.4,0.0,0.0,0.0,0.6
Sess25_script03_User050F_028,0.3,0.0,0.0,0.0,0.7
Sess40_script01_User080F_023,0.0,0.0,0.0,0.0,1.0
Sess23_script01_User046M_017,0.1,0.0,0.0,0.1,0.8
Sess12_script03_User082F_006,0.0,0.0,0.1,0.1,0.8
Sess37_script05_User073F_020,0.0,0.0,0.0,0.0,1.0
Sess29_script04_User057F_025,0.0,0.0,0.0,0.4,0.6
Sess26_script05_User052F_006,0.1,0.0,0.2,0.0,0.7
Sess32_script01_User064F_048,0.0,0.0,0.2,0.4,0.4
Sess09_script01_User018M_014,0.0,0.0,0.0,0.0,1.0
Sess16_script01_User031M_006,0.8,0.0,0.0,0.0,0.2
Sess13_script05_User025F_004,0.7,0.0,0.0,0.0,0.3
Sess12_script05_User081F_022,0.0,0.0,0.0,0.0,1.0
Sess08_script02_User016F_033,0.1,0.0,0.0,0.4,0.5
Sess21_script04_User041F_007,0.0,0.0,0.3,0.0,0.7
Sess39_script03_User077F_013,0.0,0.0,0.0,0.0,1.0
Sess40_script03_User080F_030,0.5,0.0,0.0,0.0,0.5
Sess30_script01_User060F_009,0.0,0.0,0.3,0.0,0.7
Sess05_script05_User009M_007,0.1,0.5,0.0,0.0,0.4
Sess09_script03_User018M_024,0.0,0.2,0.0,0.1,0.7
Sess32_script01_User064F_053,0.9,0.0,0.0,0.0,0.1
Sess31_script03_User061M_001,0.1,0.0,0.0,0.0,0.9
Sess29_script05_User058F_001,0.1,0.0,0.0,0.0,0.9
Sess15_script01_User030M_033,0.0,0.0,0.0,0.4,0.6
Sess34_script04_User067M_011,0.0,0.0,0.0,0.5,0.5
Sess21_script06_User042F_027,0.0,0.0,0.1,0.7,0.2
Sess05_script06_User009M_004,0.0,0.0,0.0,0.0,1.0
Sess21_script04_User041F_011,0.0,0.1,0.0,0.1,0.8
Sess37_script06_User074F_017,0.0,0.1,0.0,0.3,0.6
Sess23_script05_User045F_015,0.5,0.0,0.0,0.0,0.5
Sess39_script03_User077F_004,0.1,0.0,0.0,0.0,0.9
Sess31_script01_User062M_015,0.4,0.0,0.0,0.0,0.6
Sess15_script05_User029M_015,0.0,0.1,0.0,0.0,0.9
Sess08_script05_User015F_009,1.0,0.0,0.0,0.0,0.0
Sess02_script05_User003F_022,0.0,0.1,0.0,0.0,0.9
Sess08_script06_User015F_027,0.1,0.0,0.1,0.0,0.8
Sess38_script02_User075M_017,0.0,0.0,0.0,0.4,0.6
Sess09_script01_User018M_031,0.0,0.1,0.1,0.0,0.8
Sess17_script03_User084F_013,0.1,0.0,0.0,0.0,0.9
Sess03_script04_User006M_004,0.0,0.1,0.0,0.0,0.9
Sess36_script01_User071M_028,0.5,0.1,0.1,0.0,0.3
Sess09_script04_User018M_034,0.0,0.0,0.0,0.1,0.9
Sess32_script01_User063M_003,0.0,0.0,0.0,0.2,0.8
Sess05_script02_User009M_008,0.0,0.0,0.1,0.0,0.9
Sess33_script04_User066M_020,0.8,0.0,0.1,0.0,0.1
Sess07_script01_User013M_002,0.9,0.0,0.0,0.0,0.1
Sess34_script01_User067M_012,0.1,0.0,0.0,0.0,0.9
Sess32_script05_User063M_021,0.0,0.0,0.0,0.0,1.0
Sess19_script02_User038F_014,0.4,0.0,0.0,0.0,0.6
Sess15_script05_User030M_016,0.0,0.6,0.1,0.0,0.3
Sess30_script03_User060F_019,0.0,0.0,0.3,0.0,0.7
Sess10_script05_User019F_017,0.3,0.0,0.0,0.0,0.7
Sess13_script06_User025F_023,0.2,0.1,0.0,0.0,0.7
Sess35_script03_User070F_019,0.0,0.2,0.0,0.0,0.8
Sess33_script02_User065M_013,0.0,0.0,0.0,0.0,1.0
Sess05_script05_User009M_016,0.2,0.2,0.0,0.0,0.6
Sess37_script05_User074F_019,0.5,0.1,0.0,0.0,0.4
Sess01_script01_User002M_037,0.7,0.0,0.0,0.0,0.3
Sess10_script05_User020M_005,0.0,0.2,0.0,0.0,0.8
Sess17_script04_User083F_011,0.0,0.0,0.0,0.3,0.7
Sess04_script06_User007M_030,0.0,0.0,0.0,0.0,1.0
Sess08_script03_User015F_013,0.0,0.0,0.2,0.0,0.8
Sess10_script04_User020M_007,0.0,0.3,0.0,0.1,0.6
Sess02_script02_User004M_012,0.0,0.0,0.0,0.1,0.9
Sess25_script06_User050F_016,0.0,0.0,0.0,0.1,0.9
Sess06_script06_User012M_027,0.0,0.0,0.3,0.0,0.7
Sess12_script05_User081F_019,0.0,0.0,0.0,0.0,1.0
Sess07_script04_User013M_019,0.1,0.0,0.0,0.0,0.9
Sess02_script04_User003F_023,0.0,0.0,0.0,0.1,0.9
Sess24_script01_User048F_031,0.0,0.0,0.0,0.1,0.9
Sess32_script01_User064F_047,0.0,0.0,0.1,0.4,0.5
Sess29_script06_User058F_016,0.0,0.1,0.0,0.5,0.4
Sess19_script06_User037M_007,0.0,0.0,0.0,0.0,1.0
Sess27_script06_User054M_034,0.2,0.1,0.0,0.0,0.7
Sess03_script02_User006M_003,0.0,0.0,0.0,0.0,1.0
Sess17_script03_User084F_002,0.0,0.0,0.0,0.0,1.0
Sess40_script03_User079F_006,0.2,0.0,0.0,0.0,0.8
